file,fg_ratio
H01.bmp,0.09801541760853184
H02.bmp,0.7839078929854918
H03.bmp,0.7875771798955103
H04.bmp,0.659820373546037
H05.bmp,0.8127530374958295
test-1.png,0.7224117799688635
test-2.png,0.6014470982925242
test-3.png,0.791291674947241
test-4.png,0.8212357237199907
test-5.jpg,0.8040604842973459
test-6.jpg,0.8132899305555555
