file,fg_ratio
H01.bmp,0.06847504781777082
H02.bmp,0.08656777864105318
H03.bmp,0.14476643477774984
H04.bmp,0.7234800140722639
H05.bmp,0.7795672777741172
test-1.png,0.14499870264660095
test-2.png,0.725568741341612
test-3.png,0.8392149069263455
test-4.png,0.11167547199129826
test-5.jpg,0.8000045317905105
test-6.jpg,0.8175249565972222
